Dato,Tid,Globalstraling,Solskinstid,Lufttemperatur,"Relativ luftfuktighet",Vindretning,Vindstyrke,Lufttrykk,Vindkast
2023-01-30,10:50,47.7,0,2.7,81,318,7.5,993.5,12.8
2023-01-30,11:00,108.8,0,3.3,80,321,5.7,993.8,11.3
2023-01-30,11:10,84.3,0,4,66,320,8,994,14.3
2023-01-30,11:20,76.9,0,3.9,64,319,7.6,993.8,15.5
2023-01-30,11:30,52,0,3.7,65,321,8.4,994.5,14.6
2023-01-30,11:40,91.1,0,3.6,65,321,7.9,994.6,13.1
2023-01-30,11:50,92.9,0,3.6,61,320,7.3,994.8,13.4
2023-01-30,12:00,140.7,0,3.6,61,317,7.3,994.8,12.2
2023-01-30,12:10,171.9,0,3.6,63,323,7.9,994.8,13.7
2023-01-30,12:20,145.9,0,3.6,60,319,8.4,994.6,14.3
2023-01-30,12:30,44.9,0,3.6,60,324,8,995,13.4
2023-01-30,12:40,128.7,0,3.4,65,319,8,995.1,13.7
2023-01-30,12:50,90.1,0,3.3,66,319,7.2,995.5,13.4
2023-01-30,13:00,170.5,0,3.1,68,319,7.9,995.3,16.1
2023-01-30,13:10,169.8,0,3.1,67,318,7.2,995.6,13.7
2023-01-30,13:20,98,0,3,66,320,7.6,996,12.5
2023-01-30,13:30,61.6,0,2.9,69,320,8.2,996.2,14
2023-01-30,13:40,72.1,0,2.8,70,318,7.4,996.3,13.1
2023-01-30,13:50,26.1,0,1.9,73,321,7,996.5,12.8
2023-01-30,14:00,51.9,0,1.6,80,333,7.4,997,12.5
2023-01-30,14:10,27.5,0,1.9,81,328,5.7,997.2,8.7
2023-01-30,14:20,18.5,0,1.8,80,329,6.3,997.2,11.9
2023-01-30,14:30,47,0,2.1,80,330,5.3,997.5,9
2023-01-30,14:40,61.1,0,2.2,80,318,4.8,997.8,7.2
2023-01-30,14:50,52.8,0,2.6,80,321,4.9,997.8,8.1
2023-01-30,15:00,41.5,0,3.1,74,320,7.2,997.7,13.7
2023-01-30,15:10,25.5,0,2.8,71,320,8.4,998.2,14.3
2023-01-30,15:20,8.2,0,2.1,76,346,7.3,998.5,13.1
2023-01-30,15:30,6.8,0,1.5,78,345,5.9,999,10.4
2023-01-30,15:40,5.2,0,2,79,334,6,999,9.6
2023-01-30,15:50,3.3,0,2.2,78,,4.1,999,6.9
2023-01-30,16:00,1.2,0,2.5,75,337,4.9,999.2,7.5
2023-01-30,16:10,0.7,0,3.1,72,336,4.7,999.2,8.4
2023-01-30,16:20,0.2,0,3.2,68,329,5.3,999.5,9.3
2023-01-30,16:30,-0.3,0,3.3,68,325,4.2,999.7,7.8
2023-01-30,16:40,-0.1,0,3.4,65,322,6.1,999.9,10.7
2023-01-30,16:50,-0,0,3,64,321,7.2,1000.4,12.2
2023-01-30,17:00,0.2,0,2.8,69,320,6.5,1000.5,12.5
2023-01-30,17:10,-1.1,0,2,71,328,9,1000.9,15.2
2023-01-30,17:20,-0.8,0,1.8,74,339,4.9,1000.9,9
2023-01-30,17:30,-0.3,0,1,78,332,5.6,1001.4,14.6
2023-01-30,17:40,-0.1,0,0.4,84,315,6.6,1001.4,12.5
2023-01-30,17:50,-0,0,1.4,85,330,5.2,1001.9,8.1
2023-01-30,18:00,-0,0,1.2,83,323,6.9,1002,12.5
2023-01-30,18:10,-0.6,0,0.7,86,328,6.8,1002,12.8
2023-01-30,18:20,-0.6,0,0.9,87,325,4.6,1002,8.4
2023-01-30,18:30,-0.4,0,1,87,332,3.3,1002,6.6
2023-01-30,18:40,-0.1,0,1.4,86,323,3.9,1002.2,6.9
2023-01-30,18:50,-0.2,0,1,85,335,4.3,1002.2,7.2
2023-01-30,19:00,-0,0,1,85,336,3.6,1002.6,5.4
2023-01-30,19:10,-0.2,0,0.6,86,334,4.6,1002.6,7.2
2023-01-30,19:20,-0.3,0,0.9,88,333,2.8,1002.7,4.8
2023-01-30,19:30,-0.8,0,1,88,339,2.3,1002.7,3.9
2023-01-30,19:40,-1.4,0,1.2,87,342,2,1002.7,3.3
2023-01-30,19:50,-0.8,0,1.3,87,342,1.4,1002.6,3
2023-01-30,20:00,0,0,1.5,87,336,1.9,1002.7,3.3
2023-01-30,20:10,0,0,1.8,85,327,2.6,1002.9,4.2
2023-01-30,20:20,-0.1,0,1.8,83,326,2.9,1002.9,4.8
2023-01-30,20:30,-0.9,0,1.7,83,339,2.2,1002.9,3.6
2023-01-30,20:40,-1.6,0,1.7,81,343,2.5,1002.7,4.8
2023-01-30,20:50,-1.7,0,1.7,79,339,1.9,1002.6,3.6
2023-01-30,21:00,-2.1,0,1.6,78,315,1.3,1002.7,3.6
2023-01-30,21:10,-1.4,0,1.6,79,270,1.8,1002.7,2.7
2023-01-30,21:20,-0.9,0,1.6,78,312,1.6,1002.9,2.4
2023-01-30,21:30,-1.4,0,1.3,78,308,0.3,1002.7,1.8
2023-01-30,21:40,-1.3,0,1.1,79,292,0,1002.7,0.6
2023-01-30,21:50,-0.8,0,1.3,80,255,0.5,1002.6,0.9
2023-01-30,22:00,-1.1,0,1.4,80,204,0.7,1002.6,1.2
2023-01-30,22:10,-1.1,0,1.3,80,165,0.8,1002.4,1.5
2023-01-30,22:20,-0.8,0,1,82,118,1,1002.4,1.8
2023-01-30,22:30,-0.7,0,0.8,83,126,1.8,1002.2,2.4
2023-01-30,22:40,-1.3,0,0.5,84,153,2,1002.2,2.7
2023-01-30,22:50,-1.4,0,0.6,85,109,1.3,1002.2,2.4
2023-01-30,23:00,-0.9,0,0.5,86,112,1.9,1002.2,3
2023-01-30,23:10,-0.4,0,0.7,86,138,2.1,1002,3.6
2023-01-30,23:20,-0.1,0,0.8,85,142,2.5,1002,3.9
2023-01-30,23:30,-0,0,0.9,84,140,3.4,1001.9,5.1
2023-01-30,23:40,0.1,0,0.8,84,136,2.8,1001.9,4.2
2023-01-30,23:50,0.4,0,0.9,84,141,3.1,1001.9,4.5
2023-01-31,00:00,0.5,0,1,83,138,3.1,1001.7,4.5
2023-01-31,00:10,0.1,0,1,83,132,3.1,1001.4,4.2
2023-01-31,00:20,-0.4,0,0.9,84,121,2.6,1001.2,3.6
2023-01-31,00:30,-0.5,0,1,84,129,2.2,1001,3.6
2023-01-31,00:40,-0.4,0,1,84,130,3.6,1000.9,5.1
2023-01-31,00:50,0.1,0,0.8,84,127,3.4,1000.7,4.5
2023-01-31,01:00,-0.2,0,0.8,85,134,3.1,1000.5,5.1
2023-01-31,01:10,-0.8,0,0.7,85,131,3.4,1000.5,5.7
2023-01-31,01:20,-1.2,0,0.6,86,131,3.1,1000.5,5.7
2023-01-31,01:30,-0.9,0,0.5,87,135,2.6,1000.4,4.5
2023-01-31,01:40,-0.3,0,0.6,88,134,2.5,1000.4,4.5
2023-01-31,01:50,-0.1,0,0.7,88,131,2.5,1000.2,4.2
2023-01-31,02:00,0.2,0,0.7,88,138,2.7,1000,4.2
2023-01-31,02:10,0.3,0,0.8,88,150,2.7,999.5,4.8
2023-01-31,02:20,0.4,0,1,87,162,3.4,999.2,5.4
2023-01-31,02:30,0.8,0,1.1,86,158,3.1,999.2,4.8
2023-01-31,02:40,0.8,0,1.2,85,161,3.1,999.2,5.1
2023-01-31,02:50,0.4,0,1.1,83,155,3.4,999,4.8
2023-01-31,03:00,0.5,0,1.2,83,161,3.7,999,5.1
2023-01-31,03:10,0.3,0,1,83,146,3.5,998.8,5.4
2023-01-31,03:20,0.2,0,0.8,84,134,3.3,998.7,4.8
2023-01-31,03:30,0,0,0.8,85,136,3.5,998.5,5.4
2023-01-31,03:40,-0.2,0,0.6,85,139,4,998.3,5.7
2023-01-31,03:50,-0.3,0,0.5,87,138,4.2,998.2,5.7
2023-01-31,04:00,-0.3,0,0.5,88,138,3.8,997.8,5.4
2023-01-31,04:10,-0.3,0,0.4,89,135,3.4,997.5,5.1
2023-01-31,04:20,-0.3,0,0.4,90,133,3.2,997.2,4.5
2023-01-31,04:30,-0.3,0,0.4,90,139,3.1,996.8,4.2
2023-01-31,04:40,-0.2,0,0.5,91,138,3.1,996.5,5.1
2023-01-31,04:50,-0.2,0,0.5,92,143,4,996.2,6.3
2023-01-31,05:00,-0.1,0,0.5,92,145,4.4,995.6,6.3
2023-01-31,05:10,-0.1,0,0.5,92,151,4.7,995,6.6
2023-01-31,05:20,-0,0,0.6,92,156,5.5,994.6,7.2
2023-01-31,05:30,-0.1,0,0.7,92,164,5.5,994.3,7.8
2023-01-31,05:40,-0.1,0,0.7,92,159,4.5,994,7.2
2023-01-31,05:50,-0.1,0,0.8,92,154,5.2,993.3,8.1
2023-01-31,06:00,-0.1,0,1,91,161,6,993.1,8.7
2023-01-31,06:10,-0,0,0.9,91,150,5.1,992.6,8.1
2023-01-31,06:20,0,0,1,90,150,5.6,992.4,8.1
2023-01-31,06:30,0.1,0,1.1,90,147,6.1,991.9,9
2023-01-31,06:40,0.1,0,1.1,89,157,6.9,991.6,9.9
2023-01-31,06:50,0.1,0,1.2,88,158,8.3,991.3,12.2
2023-01-31,07:00,0.2,0,1.3,88,162,8.3,990.6,11.6
2023-01-31,07:10,0.2,0,1.2,88,159,7.9,990.3,11.6
2023-01-31,07:20,0.1,0,1.2,88,158,7,989.9,10.2
2023-01-31,07:30,0.5,0,1.5,88,165,7.9,989.8,12.2
2023-01-31,07:40,0.7,0,1.4,87,157,7.6,989.6,11.3
2023-01-31,07:50,1.4,0,1.3,87,153,6.9,989.1,10.7
2023-01-31,08:00,4.4,0,1.4,88,150,8,988.7,12.2
2023-01-31,08:10,3.6,0,1.2,88,150,7.5,988.7,11
2023-01-31,08:20,1.5,0,1.1,88,151,7.6,988.4,11
2023-01-31,08:30,0.7,0,1,89,148,6.8,988.4,9.6
2023-01-31,08:40,0.6,0,0.5,90,144,6.1,988.2,8.4
2023-01-31,08:50,1.9,0,0.4,91,142,5.2,988.2,8.1
2023-01-31,09:00,5.2,0,0.3,92,137,5,987.9,7.2
2023-01-31,09:10,7.6,0,0.5,92,143,4.9,987.9,7.8
2023-01-31,09:20,15.4,0,0.5,92,144,5.1,987.7,6.9
2023-01-31,09:30,13,0,0.7,92,139,5.7,987.4,7.2
2023-01-31,09:40,19.4,0,0.7,93,143,4.6,987.2,6.6
2023-01-31,09:50,22.4,0,1,93,137,4.8,987.1,6.3
2023-01-31,10:00,22.3,0,1.1,93,145,4.6,987.1,6.6
2023-01-31,10:10,23.5,0,1.7,93,139,5.2,987.1,9
2023-01-31,10:20,37.7,0,2,93,140,4.6,986.7,6.6
2023-01-31,10:30,40.6,0,2.3,92,146,4.1,986.4,6
2023-01-31,10:40,43.4,0,2.6,92,156,3.2,986.4,4.8
2023-01-31,10:50,27.5,0,3.2,92,163,2.5,986.4,3.6
2023-01-31,11:00,30.4,0,3.3,89,153,2.9,986,4.5
2023-01-31,11:10,,0,3.4,88,156,3.1,986,4.2
2023-01-31,11:20,34.9,0,3.5,87,167,2.2,986,4.2
2023-01-31,11:30,57.3,0,4.1,86,173,2,985.7,4.8
2023-01-31,11:40,29.1,0,3.9,84,155,1.5,985.7,3.9
2023-01-31,11:50,15.3,0,4.1,84,38,1.2,985.4,3.3
2023-01-31,12:00,36.1,0,3.6,83,273,1.3,985.2,2.7
2023-01-31,12:10,21.1,0,4,85,265,2.2,985,7.5
2023-01-31,12:20,38.2,0,3.2,84,248,5,985,9.3
2023-01-31,12:30,38.2,0,3.6,86,256,3.4,984.9,7.8
2023-01-31,12:40,13.3,0,3.8,86,253,3.4,984.7,7.2
2023-01-31,12:50,2.4,0,3.4,86,256,3.4,984.9,9
2023-01-31,13:00,3.6,0,2.4,87,289,3.3,984.9,8.4
2023-01-31,13:10,4.9,0,1.9,87,265,5,984.9,8.1
2023-01-31,13:20,6.1,0,1.5,88,,2.8,984.7,6
2023-01-31,13:30,5.4,0,1,88,224,2.3,984.9,6.6
2023-01-31,13:40,4.4,0,0.5,89,142,1,984.7,2.7
2023-01-31,13:50,2.1,0,0.4,90,119,1.6,984.7,2.4
2023-01-31,14:00,3.5,0,0.4,91,97,0.9,984.9,2.1
2023-01-31,14:10,4.8,0,0.3,92,126,1.4,984.5,2.1
2023-01-31,14:20,4.3,0,0.5,92,124,1.6,984.5,4.2
2023-01-31,14:30,5.9,0,1.5,92,100,1.2,984.4,3
2023-01-31,14:40,4.5,0,3.4,92,317,4,984.2,8.4
2023-01-31,14:50,3.9,0,3.6,92,313,4.8,984.2,8.1
2023-01-31,15:00,2.5,0,3.7,89,297,5.4,984.2,15.2
2023-01-31,15:10,3.2,0,3.5,88,310,6.5,984.5,13.1
2023-01-31,15:20,1.9,0,3.5,87,311,5.2,984.7,11.3
2023-01-31,15:30,2.1,0,3.9,87,306,4.6,984.9,14
2023-01-31,15:40,1.4,0,3.7,86,314,4.9,984.7,11.6
2023-01-31,15:50,1,0,4.1,85,313,3.4,984.7,7.2
2023-01-31,16:00,0.7,0,4.1,84,309,2.8,984.9,5.1
2023-01-31,16:10,0.5,0,3.7,83,278,5.2,984.9,10.2
2023-01-31,16:20,0.5,0,4.2,83,289,4,985,9
2023-01-31,16:30,0.6,0,4.5,81,302,3.8,985.2,7.5
2023-01-31,16:40,0.5,0,4.5,82,283,3.1,985.2,9
2023-01-31,16:50,0.5,0,4.7,81,269,3,985.2,6
2023-01-31,17:00,0.5,0,5,80,288,4,985.2,9.3
2023-01-31,17:10,0.6,0,5,79,296,3.1,985.2,7.5
2023-01-31,17:20,0.9,0,5.3,79,304,3,985.4,5.4
2023-01-31,17:30,1,0,5.4,79,304,3.4,985.4,8.1
2023-01-31,17:40,0.8,0,5.3,78,279,3.4,985.2,6.3
2023-01-31,17:50,1.1,0,5.5,78,266,4.3,985,10.7
2023-01-31,18:00,0.3,0,4.9,79,287,4.6,985.4,10.7
2023-01-31,18:10,0.3,0,4.5,81,306,4.6,985.5,9
2023-01-31,18:20,0.1,0,4.7,82,307,3.1,985.4,6.6
2023-01-31,18:30,0.4,0,4.9,80,314,1.8,985.4,3.6
2023-01-31,18:40,0.6,0,5,80,314,2.1,985.4,3.9
2023-01-31,18:50,0.3,0,5.1,79,308,2.8,985.7,6.6
2023-01-31,19:00,0.6,0,5.6,78,287,4.3,985.5,9.9
2023-01-31,19:10,0.7,0,5.8,77,283,4.2,985.5,9
2023-01-31,19:20,0.5,0,5.6,77,287,4.3,985.5,9
2023-01-31,19:30,0.7,0,5.6,77,278,3.7,985.7,8.7
2023-01-31,19:40,0.3,0,5,79,285,4.7,985.7,11
2023-01-31,19:50,0.5,0,5.1,79,284,5.8,985.7,11.9
2023-01-31,20:00,0.4,0,5.2,79,281,5.6,985.9,11.3
2023-01-31,20:10,0.6,0,5.2,80,288,3.4,985.7,7.2
2023-01-31,20:20,0.9,0,5.5,80,289,3.4,985.7,7.8
2023-01-31,20:30,1.3,0,5.9,79,295,3.6,985.5,8.7
2023-01-31,20:40,1.1,0,5.8,77,288,5,985.9,8.7
2023-01-31,20:50,0.9,0,5.4,78,262,4.3,985.7,9
2023-01-31,21:00,0.7,0,5.2,79,247,3.8,985.5,7.5
2023-01-31,21:10,0.7,0,5.3,80,256,3.6,985.5,8.1
2023-01-31,21:20,0.4,0,5.1,80,255,2.5,985.5,5.1
2023-01-31,21:30,0.4,0,4.2,83,261,2.7,985.7,10.7
2023-01-31,21:40,0.3,0,4.3,85,280,4,985.7,10.4
2023-01-31,21:50,0.6,0,4.8,83,278,4.1,985.5,11.3
2023-01-31,22:00,0.4,0,4.4,82,284,5,985.7,9.6
2023-01-31,22:10,0.4,0,4.2,81,278,4.5,985.5,11.3
2023-01-31,22:20,0.5,0,4.4,80,282,3.3,985.7,6.9
2023-01-31,22:30,0.3,0,4.3,82,273,3.9,985.7,8.4
2023-01-31,22:40,-0.1,0,3.6,83,310,2.3,985.9,5.1
2023-01-31,22:50,0.7,0,3.2,85,272,1.3,985.9,5.1
2023-01-31,23:00,0.4,0,3.1,87,333,1.9,985.7,5.4
2023-01-31,23:10,0.1,0,2.9,88,83,1.4,985.5,2.4
2023-01-31,23:20,0.5,0,3,88,128,1.9,985.9,4.8
2023-01-31,23:30,0.5,0,3.6,88,291,5.1,985.7,10.4
2023-01-31,23:40,0.4,0,3.6,87,309,3.4,986,8.1
2023-01-31,23:50,0.4,0,3.6,86,306,2.9,985.9,5.7
2023-02-01,00:00,0.2,0,3.6,86,302,1,985.7,3.6
2023-02-01,00:10,0.3,0,3.5,86,290,0.8,985.7,2.4
2023-02-01,00:20,0.4,0,3.6,86,315,2.7,985.7,6
2023-02-01,00:30,0.3,0,3.6,86,322,3.7,985.7,6
2023-02-01,00:40,-0.1,0,3.4,86,4,1.8,985.4,4.8
2023-02-01,00:50,-0.2,0,3.2,87,61,0.5,985.4,1.5
2023-02-01,01:00,-0.1,0,3.2,87,149,1,985,2.1
2023-02-01,01:10,0,0,3.2,87,164,1.5,985.2,2.7
2023-02-01,01:20,0.1,0,2.9,87,194,1.7,985,3
2023-02-01,01:30,0.4,0,2.3,88,185,0.5,985,1.2
2023-02-01,01:40,0.7,0,1.9,88,96,1.3,984.9,2.7
2023-02-01,01:50,0.8,0,1.7,89,129,2.2,984.9,3.3
2023-02-01,02:00,1.1,0,1.5,90,149,2,985,3
2023-02-01,02:10,0.9,0,1.4,91,124,2.7,984.9,3.6
2023-02-01,02:20,0.7,0,1.8,92,106,2.7,984.9,3.9
2023-02-01,02:30,0.4,0,2.2,92,128,2.6,984.9,4.8
2023-02-01,02:40,0.4,0,2.3,91,117,1.6,984.9,3
2023-02-01,02:50,0.4,0,2.5,91,124,2.3,984.7,3.3
2023-02-01,03:00,0.5,0,3,91,125,2.9,984.7,5.1
2023-02-01,03:10,-0,0,2.6,90,150,2.7,984.7,6
2023-02-01,03:20,0.1,0,2.5,90,99,2.1,984.7,4.5
2023-02-01,03:30,0.1,0,2.5,90,124,2,984.7,3.3
2023-02-01,03:40,0.2,0,3.1,90,124,2,984.5,3.9
2023-02-01,03:50,0.3,0,3.2,89,159,2.2,984.7,4.2
2023-02-01,04:00,0,0,2.9,88,88,1.2,984.5,2.4
2023-02-01,04:10,0.1,0,2.9,89,106,1.4,984.4,2.7
2023-02-01,04:20,0.3,0,3,89,147,1.8,984.2,3
2023-02-01,04:30,0,0,3.2,89,147,2.5,984,4.2
2023-02-01,04:40,0.1,0,3.1,89,147,3.3,984,4.5
2023-02-01,04:50,-0.2,0,3.2,89,157,3.1,983.7,4.2
2023-02-01,05:00,0.2,0,3.4,89,150,3.4,983.5,4.8
2023-02-01,05:10,0.3,0,3.4,89,153,3.3,983.4,3.9
2023-02-01,05:20,0.3,0,3.6,89,170,2.8,983.5,4.2
2023-02-01,05:30,0.2,0,3.3,89,163,2.5,983.4,3.9
2023-02-01,05:40,0.1,0,2.9,89,133,3.1,983.4,4.2
2023-02-01,05:50,0.1,0,3.1,90,149,3.5,983.2,4.8
2023-02-01,06:00,0.1,0,3.1,90,148,3.3,983,4.8
2023-02-01,06:10,0.1,0,3.3,90,142,3.7,982.9,6
2023-02-01,06:20,-0.1,0,3.2,90,147,3.7,982.9,5.7
2023-02-01,06:30,-0.4,0,3,90,141,3.1,982.9,5.1
2023-02-01,06:40,-0.1,0,3.1,90,145,2.8,982.5,4.5
2023-02-01,06:50,-0.1,0,3.2,90,143,2.9,982.3,4.2
2023-02-01,07:00,-0.1,0,3.2,90,137,2.8,982.3,5.1
2023-02-01,07:10,0,0,3.2,90,146,3,982.2,5.7
2023-02-01,07:20,-0.1,0,3.2,90,156,3.7,982,5.7
2023-02-01,07:30,-0,0,3.4,89,155,3.5,981.8,5.1
2023-02-01,07:40,0.4,0,3.4,88,159,4,981.7,5.7
2023-02-01,07:50,1.2,0,3.6,87,152,4.4,981.8,6.3
2023-02-01,08:00,2.4,0,3.5,85,150,3.9,981.8,5.4
2023-02-01,08:10,5.7,0,3.6,85,153,3.7,981.8,5.1
2023-02-01,08:20,13.3,0,4.2,83,141,3.7,982,6
2023-02-01,08:30,24.2,0,3.9,82,153,3.6,982,5.1
2023-02-01,08:40,36.3,0,3.8,82,154,2.3,982,4.2
2023-02-01,08:50,43.5,0,4.1,82,161,1.9,982,3
2023-02-01,09:00,54.5,0,4.2,81,187,1.9,982,3.3
2023-02-01,09:10,87.3,4.7,4,82,312,1.6,982.2,2.7
2023-02-01,09:20,109.5,8.3,4.1,82,326,1.4,982.3,2.1
2023-02-01,09:30,143.5,10,4.1,82,304,1.4,982.5,2.4
2023-02-01,09:40,158.5,10,5.3,80,63,1.2,982.7,2.4
2023-02-01,09:50,151.6,10,5,78,131,1.4,982.9,6
2023-02-01,10:00,180.7,10,5.1,73,78,3.2,983,6.6
2023-02-01,10:10,183.4,,5.4,71,88,2.5,983.4,5.4
2023-02-01,10:20,113.6,4,5.2,73,184,1.6,983.5,3.6
2023-02-01,10:30,83.8,0,5.3,69,78,3.1,983.9,6.3
2023-02-01,10:40,175,7.7,4.7,71,38,2.2,984,4.8
2023-02-01,10:50,223.9,10,5.2,76,236,1.3,984.2,5.1
2023-02-01,11:00,248.5,10,5.1,75,279,2.2,984.4,3.9
2023-02-01,11:10,255.9,10,5.8,68,325,2.7,984.7,5.1
2023-02-01,11:20,194.5,6.7,5.3,67,6,4.5,985,8.4
2023-02-01,11:30,108.5,0,5,69,9,4,985.4,7.2
2023-02-01,11:40,100.1,0,4.8,70,355,4.7,985.5,8.7
2023-02-01,11:50,99.6,0,4.8,70,358,3.5,985.9,7.8
2023-02-01,12:00,102.4,0,4.9,70,340,3.1,986,6.6
2023-02-01,12:10,114.1,0,4.8,72,321,3.1,986.2,6
2023-02-01,12:20,115.4,0,4.7,74,306,2.4,986.6,4.8
2023-02-01,12:30,101.5,0,4.6,76,297,2.5,986.7,4.2
2023-02-01,12:40,92.7,0,4.4,79,296,2.8,987.1,4.5
2023-02-01,12:50,84.8,0,4.4,81,304,3.6,987.2,6.3
2023-02-01,13:00,78.3,0,4.5,80,308,3.7,987.6,6
2023-02-01,13:10,73.7,0,4.3,80,306,3.4,987.7,5.1
2023-02-01,13:20,76.7,0,4.3,80,312,3.7,988.1,5.7
2023-02-01,13:30,68.8,0,4.3,80,312,2.8,988.4,3.9
2023-02-01,13:40,61.4,0,4.3,80,312,2.5,988.7,3.9
2023-02-01,13:50,52.3,0,4.2,80,324,3.1,988.9,5.1
2023-02-01,14:00,44.9,0,4.2,81,321,2,989.2,5.1
2023-02-01,14:10,29.5,0,4.3,81,309,1.7,989.6,3.9
2023-02-01,14:20,20.6,0,4.4,81,347,1.1,989.8,3.3
2023-02-01,14:30,20.4,0,4.2,82,340,1.9,989.9,3.6
2023-02-01,14:40,20.1,0,4.3,82,336,2.8,990.3,5.7
2023-02-01,14:50,15,0,4.3,82,336,2.8,990.4,4.8
2023-02-01,15:00,15,0,4.3,82,327,2.9,990.8,5.4
2023-02-01,15:10,14.4,0,4.3,82,320,2.6,990.9,5.4
2023-02-01,15:20,12.3,0,4.3,81,322,3,991.3,4.8
2023-02-01,15:30,9.3,0,4.1,82,308,3,991.4,4.8
2023-02-01,15:40,6.8,0,4.1,82,306,3.2,991.6,5.4
2023-02-01,15:50,3.6,0,4,82,308,3.7,991.9,5.7
2023-02-01,16:00,2.5,0,3.9,82,313,3.9,992.1,6.3
2023-02-01,16:10,-0.1,0,3.8,83,317,3.7,992.3,6.3
2023-02-01,16:20,-0.7,0,3.8,83,321,3.1,992.6,5.4
2023-02-01,16:30,-0.3,0,3.8,82,326,3.7,992.8,5.7
2023-02-01,16:40,-0.3,0,3.8,82,332,2.9,993,4.5
2023-02-01,16:50,-0.4,0,3.7,81,330,3.5,993.1,5.4
2023-02-01,17:00,-0.9,0,3.6,81,328,3.6,993.5,5.4
2023-02-01,17:10,-0.6,0,3.6,81,319,3.1,993.6,5.1
2023-02-01,17:20,-0.4,0,3.4,82,305,3.1,994,5.4
2023-02-01,17:30,-0.5,0,3.3,83,306,3.1,994.3,5.4
2023-02-01,17:40,0.2,0,3.2,83,303,3.6,994.5,5.4
2023-02-01,17:50,-0,0,3.3,83,317,3,994.6,5.7
2023-02-01,18:00,-0,0,3.4,83,319,2.7,994.8,3.9
2023-02-01,18:10,0,0,3.4,82,317,2.4,995.1,3.9
2023-02-01,18:20,-0.2,0,3.4,81,314,3,995.3,4.5
2023-02-01,18:30,-0.5,0,3.2,80,320,3.5,995.5,5.1
2023-02-01,18:40,-0.6,0,3.2,80,331,2.9,995.6,3.9
2023-02-01,18:50,-0.2,0,3.2,79,324,2.9,995.8,4.2
2023-02-01,19:00,-0.5,0,3.1,79,318,1.7,996.2,3.6
2023-02-01,19:10,-0.5,0,3,79,304,1.7,996.5,3.3
2023-02-01,19:20,-0.1,0,3,79,308,2,996.7,3.3
2023-02-01,19:30,-0.1,0,3,79,307,2.3,996.8,4.8
2023-02-01,19:40,-0.2,0,2.8,80,327,2.8,997,4.2
2023-02-01,19:50,-0.2,0,2.8,80,317,2.8,997.3,4.5
2023-02-01,20:00,-0.4,0,2.7,81,315,1.8,997.5,3.6
2023-02-01,20:10,-1.3,0,2.6,81,300,1.5,997.8,3
2023-02-01,20:20,-1.6,0,2.5,82,328,1.5,998,2.4
2023-02-01,20:30,-2.4,0,2.5,82,320,1,998.3,2.1
2023-02-01,20:40,-2,0,2.3,83,355,1.3,998.5,2.7
2023-02-01,20:50,-1.6,0,2.2,83,337,1.8,998.7,2.7
2023-02-01,21:00,-1.9,0,2,83,284,1.5,998.8,2.4
2023-02-01,21:10,-2.1,0,2,83,283,1.4,998.8,2.4
2023-02-01,21:20,-2.1,0,2.1,83,278,1.5,999,2.1
2023-02-01,21:30,-2.2,0,2.1,83,278,1,999.2,1.8
2023-02-01,21:40,-2.3,0,1.6,83,63,0.6,999.4,1.5
2023-02-01,21:50,-2.3,0,1.5,84,295,0.8,999.5,1.8
2023-02-01,22:00,-2.3,0,1.2,85,217,0.3,999.5,0.9
2023-02-01,22:10,-2,0,1.2,86,156,0.7,999.7,1.2
2023-02-01,22:20,-1.8,0,1.1,87,159,0.7,999.9,1.2
2023-02-01,22:30,-1.5,0,0.8,87,195,0.2,1000,0.9
2023-02-01,22:40,-1.5,0,0.8,87,140,0.5,1000.4,0.9
2023-02-01,22:50,-3.7,0,0.8,88,116,0.2,1000.4,0.9
2023-02-01,23:00,-3.6,0,0.5,88,116,0.1,1000.5,0.9
2023-02-01,23:10,-2.7,0,1.3,89,242,1,1000.7,1.5
2023-02-01,23:20,-3.3,0,0.7,88,,0.5,1001,1.2
2023-02-01,23:30,-3.1,0,0.5,88,136,1.3,1001,1.8
2023-02-01,23:40,-3.3,0,0.4,88,145,1,1001.2,1.8
2023-02-01,23:50,-3.2,0,0.4,89,137,0.4,1001.4,0.6
2023-02-02,00:00,-2.6,0,0.3,89,137,0.2,1001.5,0.9
2023-02-02,00:10,-2.4,0,0.1,89,145,0.7,1001.7,1.2
2023-02-02,00:20,-2.1,0,0.1,89,140,0.9,1001.9,1.2
2023-02-02,00:30,-2,0,-0.2,90,130,1,1002,1.2
2023-02-02,00:40,-1.8,0,-0.2,90,134,1.1,1002,1.5
2023-02-02,00:50,-1.6,0,-0.2,90,148,0.9,1002.2,1.2
2023-02-02,01:00,-1.6,0,0.1,91,147,0.7,1002.2,1.2
2023-02-02,01:10,-2,0,-0.3,90,119,0.6,1002.4,0.9
2023-02-02,01:20,-1.5,0,-0.5,91,127,0.2,1002.7,0.9
2023-02-02,01:30,-1.5,0,-0.5,91,174,0.4,1002.7,1.2
2023-02-02,01:40,-1.6,0,-0.5,91,189,0.2,1003.1,0.9
2023-02-02,01:50,-1.3,0,-0.3,92,204,0.4,1003.4,0.9
2023-02-02,02:00,-1.2,0,-0.3,92,218,0.4,1003.6,0.9
2023-02-02,02:10,-1.3,0,-0.1,92,261,0.5,1003.6,1.2
